date;city;store;long;lat;value
01.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;747,49
01.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;419,76
01.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;251,84
01.06.2017;Guanajuato;Maven Toys Guanajuato 3;-101.25859;21.01378;1333,47
01.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;829,47
01.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;284,81
01.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;354,71
01.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;189,81
01.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;161,82
01.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;218,85
01.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;278,69
01.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;304,77
01.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;254,83
01.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;134,91
01.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;1530,41
01.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;933,56
01.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;86,85
02.06.2017;Culiacan;Maven Toys Culiacan 1;-107.40728;24.80802;381,63
02.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;287,82
02.06.2017;Oaxaca;Maven Toys Oaxaca 1;-96.7236;17.0654;275,79
02.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;1331,47
02.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;191,88
02.06.2017;Hermosillo;Maven Toys Hermosillo 1;-110.954167;29.098889;166,78
02.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;473,69
02.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;185,72
02.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;1116,25
02.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;199,8
02.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;194,74
02.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;416,61
02.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;572,72
02.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;1185
02.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;1146,31
02.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;355,74
02.06.2017;Puebla;Maven Toys Puebla 1;-98.20079;19.04177;559,7
02.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;444,72
02.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;455,73
02.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;20,97
02.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;431,68
02.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;189,84
02.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;127,92
02.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 4;-99.13289;19.42295;798,42
02.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;155,88
02.06.2017;Guadalajara;Maven Toys Guadalajara 2;-103.33243;20.67306;765,5
02.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;380,44
02.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;1748,65
02.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;1670,38
02.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;389,78
02.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;231,86
02.06.2017;Toluca;Maven Toys Toluca 1;-99.6615;19.22035;900,21
02.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;955,37
02.06.2017;Pachuca;Maven Toys Pachuca 1;-98.72616;20.11397;53,94
02.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;34,93
02.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;159,9
02.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;191,74
02.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;107,92
02.06.2017;San Luis Potosi;Maven Toys San Luis Potosi 1;-100.95714;22.16418;251,76
02.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;1345,25
02.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;379,8
02.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;453,71
02.06.2017;Zacatecas;Maven Toys Zacatecas 1;-102.57982;22.76495;119,94
02.06.2017;Chihuahua;Maven Toys Chihuahua 2;-106.08538;28.66703;240,9
03.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;361,77
03.06.2017;Puebla;Maven Toys Puebla 1;-98.20079;19.04177;283,72
03.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;1154,28
03.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;789,46
03.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;156,85
03.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;990,02
03.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;1703,43
03.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;167,76
03.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;530,36
03.06.2017;Oaxaca;Maven Toys Oaxaca 1;-96.7236;17.0654;254,83
03.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;97,86
03.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;838,52
03.06.2017;Guanajuato;Maven Toys Guanajuato 3;-101.25859;21.01378;988,14
03.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;679,25
03.06.2017;Puebla;Maven Toys Puebla 3;-98.20079;19.04177;110,81
03.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;89,9
03.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;1136,02
03.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;179,88
03.06.2017;Guadalajara;Maven Toys Guadalajara 2;-103.33243;20.67306;839,36
03.06.2017;San Luis Potosi;Maven Toys San Luis Potosi 1;-100.95714;22.16418;224,75
03.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;370,76
03.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;574,41
03.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;631,59
03.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;1378,5
03.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;372,77
03.06.2017;Santiago;Maven Toys Santiago 1;-100.14342;25.41685;1125,51
03.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;914,29
03.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;590,5
03.06.2017;Chihuahua;Maven Toys Chihuahua 2;-106.08538;28.66703;167,78
03.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 4;-99.13289;19.42295;2548,71
03.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;71,92
03.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;865,55
03.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;977,59
03.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;422,77
03.06.2017;Culiacan;Maven Toys Culiacan 1;-107.40728;24.80802;1244,95
03.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;49,9
03.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;252,54
03.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;119,89
03.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;419,64
03.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;426,47
03.06.2017;Puebla;Maven Toys Puebla 2;-98.20079;19.04177;247,87
03.06.2017;Pachuca;Maven Toys Pachuca 1;-98.72616;20.11397;599,64
03.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;149,85
03.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;125,9
03.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;323,71
03.06.2017;Toluca;Maven Toys Toluca 1;-99.6615;19.22035;1653,22
03.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;323,68
03.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;255,79
04.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;1087,68
04.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;452,65
04.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;389,7
04.06.2017;Santiago;Maven Toys Santiago 1;-100.14342;25.41685;1058,61
04.06.2017;San Luis Potosi;Maven Toys San Luis Potosi 1;-100.95714;22.16418;1037,34
04.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;311,61
04.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;326,82
04.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;2662,88
04.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;681,46
04.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;856,44
04.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;278,72
04.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;15,99
04.06.2017;Guanajuato;Maven Toys Guanajuato 3;-101.25859;21.01378;142,89
04.06.2017;Guadalajara;Maven Toys Guadalajara 2;-103.33243;20.67306;1208,26
04.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;97,86
04.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;1048,46
04.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;95,8
04.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;545,48
04.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;549,57
04.06.2017;Puebla;Maven Toys Puebla 1;-98.20079;19.04177;90,87
04.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;230,83
04.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;550,58
04.06.2017;Zacatecas;Maven Toys Zacatecas 1;-102.57982;22.76495;353,74
04.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;120,89
04.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;507,51
04.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;1660,98
04.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;279,93
04.06.2017;Puebla;Maven Toys Puebla 2;-98.20079;19.04177;408,55
04.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;461,58
04.06.2017;Hermosillo;Maven Toys Hermosillo 1;-110.954167;29.098889;947,23
04.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;2126,15
04.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;879,39
04.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;297,74
04.06.2017;Chihuahua;Maven Toys Chihuahua 2;-106.08538;28.66703;434,69
04.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;1240,93
04.06.2017;Toluca;Maven Toys Toluca 1;-99.6615;19.22035;3002,66
04.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;153,78
04.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;474,72
04.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;537,6
04.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;119,88
04.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 4;-99.13289;19.42295;690,55
04.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;305,78
04.06.2017;Oaxaca;Maven Toys Oaxaca 1;-96.7236;17.0654;529,65
04.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;331,7
04.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;1563,01
04.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;732,51
04.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;1397,1
04.06.2017;Culiacan;Maven Toys Culiacan 1;-107.40728;24.80802;683,24
05.06.2017;Santiago;Maven Toys Santiago 1;-100.14342;25.41685;323,74
05.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;104,93
05.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;139,8
05.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;535,63
05.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;381,76
05.06.2017;Chihuahua;Maven Toys Chihuahua 2;-106.08538;28.66703;372,72
05.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;8,99
05.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;104,85
05.06.2017;Pachuca;Maven Toys Pachuca 1;-98.72616;20.11397;31,98
05.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;483,75
05.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;343,59
05.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 4;-99.13289;19.42295;299,85
05.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;441,69
05.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;321,74
05.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;639,84
05.06.2017;Puebla;Maven Toys Puebla 1;-98.20079;19.04177;666,63
05.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;374,77
05.06.2017;Guanajuato;Maven Toys Guanajuato 3;-101.25859;21.01378;41,93
05.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;129,87
05.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;1229,18
05.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;423,72
05.06.2017;Puebla;Maven Toys Puebla 2;-98.20079;19.04177;329,56
05.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;558,62
05.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;330,72
05.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;943
05.06.2017;Toluca;Maven Toys Toluca 1;-99.6615;19.22035;220,75
05.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;98,89
05.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;1067,08
05.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;826,59
05.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;224,85
05.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;27,96
05.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;881,26
05.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;2373,93
05.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;241,89
05.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;355,62
05.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;120,89
05.06.2017;Puebla;Maven Toys Puebla 3;-98.20079;19.04177;74,95
05.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;507,39
05.06.2017;Hermosillo;Maven Toys Hermosillo 1;-110.954167;29.098889;74,95
05.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;621,63
05.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;170,79
05.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;486,73
05.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;389,87
06.06.2017;Puebla;Maven Toys Puebla 3;-98.20079;19.04177;184,84
06.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;1194,56
06.06.2017;Culiacan;Maven Toys Culiacan 1;-107.40728;24.80802;677,75
06.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;483,55
06.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;119,94
06.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;149,82
06.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;13,98
06.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;615,59
06.06.2017;Chihuahua;Maven Toys Chihuahua 2;-106.08538;28.66703;634,52
06.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;194,87
06.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;1127,69
06.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;288,73
06.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;309,87
06.06.2017;Puebla;Maven Toys Puebla 1;-98.20079;19.04177;349,82
06.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;658,53
06.06.2017;Hermosillo;Maven Toys Hermosillo 1;-110.954167;29.098889;459,68
06.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;44,97
06.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;134,85
06.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;179,8
06.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;50,93
06.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;934,53
06.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;658,43
06.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;859,61
06.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;143,91
06.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;106,79
06.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;1796,03
06.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;710,54
06.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;134,91
06.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;747,6
06.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;127,92
06.06.2017;Santiago;Maven Toys Santiago 1;-100.14342;25.41685;364,79
06.06.2017;Campeche;Maven Toys Campeche 1;-90.48665;19.84618;214,89
06.06.2017;Zacatecas;Maven Toys Zacatecas 1;-102.57982;22.76495;1285,11
06.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;384,72
06.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;719,54
06.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;199,9
06.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;1074,67
06.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;146,87
06.06.2017;Puebla;Maven Toys Puebla 2;-98.20079;19.04177;63,96
06.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;569,58
06.06.2017;Guadalajara;Maven Toys Guadalajara 2;-103.33243;20.67306;109,89
06.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;89,94
07.06.2017;Campeche;Maven Toys Campeche 2;-90.48665;19.84618;467,67
07.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;840,62
07.06.2017;La Paz;Maven Toys La Paz 1;-110.31246;24.11284;699,58
07.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;185,81
07.06.2017;Puebla;Maven Toys Puebla 2;-98.20079;19.04177;462,69
07.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;87,92
07.06.2017;Tuxtla Gutierrez;Maven Toys Tuxtla Gutierrez 1;-93.11945;16.75455;43,96
07.06.2017;Oaxaca;Maven Toys Oaxaca 1;-96.7236;17.0654;120,89
07.06.2017;Merida;Maven Toys Merida 1;-114.92036;32.66117;3078,05
07.06.2017;Guadalajara;Maven Toys Guadalajara 2;-103.33243;20.67306;134,91
07.06.2017;Guadalajara;Maven Toys Guadalajara 3;-103.33243;20.67306;119,88
07.06.2017;Guadalajara;Maven Toys Guadalajara 4;-103.33243;20.67306;294,75
07.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 3;-99.13289;19.42295;319,84
07.06.2017;Santiago;Maven Toys Santiago 1;-100.14342;25.41685;14,99
07.06.2017;Mexicali;Maven Toys Mexicali 2;-115.44296;32.6149;215,84
07.06.2017;Monterrey;Maven Toys Monterrey 4;-100.33868;25.70575;29,98
07.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;223,86
07.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 4;-99.13289;19.42295;310,75
07.06.2017;Monterrey;Maven Toys Monterrey 1;-100.33868;25.70575;241,75
07.06.2017;Hermosillo;Maven Toys Hermosillo 1;-110.954167;29.098889;47,97
07.06.2017;Hermosillo;Maven Toys Hermosillo 2;-110.954167;29.098889;967,59
07.06.2017;Culiacan;Maven Toys Culiacan 1;-107.40728;24.80802;435,72
07.06.2017;Villahermosa;Maven Toys Villahermosa 1;-92.92962;17.86316;122,73
07.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;509,66
07.06.2017;Morelia;Maven Toys Morelia 1;-101.20019;19.70176;196,73
07.06.2017;Xalapa;Maven Toys Xalapa 2;-96.92905;19.55327;119,76
07.06.2017;Guanajuato;Maven Toys Guanajuato 2;-101.25859;21.01378;2351,37
07.06.2017;Monterrey;Maven Toys Monterrey 2;-100.33868;25.70575;335,79
07.06.2017;Saltillo;Maven Toys Saltillo 1;-101.01555;25.39332;582,7
07.06.2017;Toluca;Maven Toys Toluca 1;-99.6615;19.22035;146,75
07.06.2017;Mexicali;Maven Toys Mexicali 1;-115.44296;32.6149;314,79
07.06.2017;Guanajuato;Maven Toys Guanajuato 3;-101.25859;21.01378;682,43
07.06.2017;Guanajuato;Maven Toys Guanajuato 1;-101.25859;21.01378;524,49
07.06.2017;Toluca;Maven Toys Toluca 2;-99.6615;19.22035;319,92
07.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;86,93
07.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;230,73
07.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 1;-99.13289;19.42295;629,58
07.06.2017;Puebla;Maven Toys Puebla 3;-98.20079;19.04177;89,94
07.06.2017;Xalapa;Maven Toys Xalapa 1;-96.92905;19.55327;69,9
08.06.2017;Durango;Maven Toys Durango 1;-104.65333;24.02617;239,94
08.06.2017;Cuidad de Mexico;Maven Toys Ciudad de Mexico 2;-99.13289;19.42295;951,3
08.06.2017;Chilpancingo;Maven Toys Chilpancingo 1;-99.51871;17.57329;74,95
08.06.2017;Cuernavaca;Maven Toys Cuernavaca 1;-99.22452;18.93529;648,75
08.06.2017;Ciudad Victoria;Maven Toys Ciudad Victoria 1;-99.14766;23.74204;104,93
08.06.2017;Saltillo;Maven Toys Saltillo 2;-101.01555;25.39332;200,79
08.06.2017;Pachuca;Maven Toys Pachuca 1;-98.72616;20.11397;32,89
08.06.2017;Hermosillo;Maven Toys Hermosillo 3;-110.954167;29.098889;406,74
08.06.2017;Aguascalientes;Maven Toys Aguascalientes 1;-102.27797;21.8845;981,31
08.06.2017;Monterrey;Maven Toys Monterrey 3;-100.33868;25.70575;899,63
08.06.2017;Guadalajara;Maven Toys Guadalajara 1;-103.33243;20.67306;892,4
08.06.2017;Chetumal;Maven Toys Chetumal 1;-88.30071;18.52347;1237,57
08.06.2017;Chihuahua;Maven Toys Chihuahua 1;-106.08538;28.66703;414,76
